0,-1.58256
1,-1.58256
2,-3.29576
3,-1.85199
4,-1.96745
5,-2.12331
6,-1.59977
7,-1.5831
8,-1.49422
9,-1.58337
10,-1.4079
11,-1.86022
12,-1.58976
13,-2.02543
14,-2.29786
15,-1.75184
16,-1.58931
17,-2.41628
18,-1.6264
19,-1.49463
20,-2.53095
21,-1.61799
22,-1.58245
23,-2.55663
24,-3.36206
25,-1.82088
26,-1.85532
27,-1.60471
28,-1.96557
29,-3.36155
30,-1.689
31,-2.23541
32,-3.40754
33,-1.64682
34,-3.20414
35,-2.42524
36,-1.52334
37,-1.57621
38,-1.58213
39,-1.61844
40,-1.58134
41,-1.58256
42,-1.48041
43,-1.58105
44,-1.58256
45,-2.64332
46,-1.63305
47,-1.58355
48,-2.33164
49,-1.62271
50,-1.58369
51,-1.43176
52,-2.28266
53,-1.61229
54,-2.81842
55,-3.49523
56,-1.99719
57,-2.30362
58,-3.05372
59,-1.63981
60,-1.58355
61,-3.27895
62,-3.34813
63,-1.67047
64,-1.58315
65,-3.12589
66,-1.64419
67,-1.58398
68,-2.5851
69,-1.62301
70,-1.58341
71,-1.44492
72,-1.58013
73,-1.40898
74,-2.04862
75,-1.59465
76,-1.58258
77,-1.41535
78,-1.57917
79,-1.39986
80,-1.52417
81,-1.57938
82,-2.20962
83,-1.46353
84,-1.57424
85,-1.58362
86,-1.44066
87,-2.50485
88,-1.82333
89,-1.47023
90,-1.40102
91,-1.57601
92,-1.42529
93,-1.57871
94,-1.58256
95,-3.28216
96,-2.25811
97,-2.32851
98,-2.53762
99,-1.61601
100,-1.40407
101,-1.50362
102,-1.57746
103,-1.81749
104,-1.58999
105,-2.47782
106,-1.54914
107,-1.58337
108,-2.65098
109,-1.62244
110,-1.81429
111,-2.86072
112,-2.82308
113,-3.3525
114,-2.50537
115,-1.38852
116,-1.41224
117,-1.57608
118,-2.73147
119,-1.47412
120,-1.44575
121,-1.41756
122,-1.66514
123,-1.4349
124,-1.44545
125,-1.47149
126,-1.5755
127,-1.58265
128,-1.41676
129,-1.57308
130,-2.84094
131,-3.34687
132,-2.80354
133,-1.66997
134,-1.44299
135,-1.57108
136,-1.58094
137,-1.40143
138,-1.40713
139,-1.57662
140,-1.40047
141,-1.41408
142,-1.57506
143,-1.57987
144,-1.7958
145,-1.5883
146,-1.57884
147,-3.28336
148,-2.40787
149,-2.53765
150,-3.05615
151,-1.91283
152,-1.59423
153,-1.93276
154,-2.91683
155,-2.76935
156,-3.34618
157,-2.23571
158,-1.83916
159,-1.58704
160,-2.05363
161,-2.32763
162,-2.0938
163,-1.6117
164,-1.77397
165,-1.58924
166,-2.78156
167,-2.59167
168,-1.61816
169,-2.80964
170,-2.71277
171,-4.16432
172,-1.46664
173,-1.45875
174,-1.5815
175,-1.6156
176,-1.33957
177,-1.57387
178,-1.80277
179,-1.80872
180,-2.06429
181,-1.60732
182,-1.41356
183,-1.57538
184,-1.74128
185,-1.75141
186,-1.80289
187,-1.58189
188,-3.282
189,-2.64238
190,-1.45378
191,-1.57581
192,-1.45972
193,-1.64299
194,-3.43352
195,-1.65469
196,-1.58615
197,-3.4297
198,-1.54643
199,-1.40699
200,-1.69224
201,-1.59021
202,-1.62334
203,-1.41481
204,-1.6045
205,-2.88773
206,-1.6389
207,-1.58256
208,-2.3887
209,-1.60907
210,-1.58233
211,-1.61138
212,-1.72448
213,-1.57941
214,-1.61858
215,-1.58749
216,-1.61592
217,-1.57978
218,-1.58319
219,-3.09647
220,-1.65417
221,-1.58214
222,-2.1244
223,-1.59887
224,-1.58151
225,-1.54892
226,-1.58652
227,-1.58045
228,-2.14338
229,-3.42241
230,-1.60295
231,-1.6539
232,-1.95839
233,-1.59911
234,-4.31557
235,-2.94116
236,-3.43092
237,-1.7736
238,-1.76994
239,-3.15787
240,-1.65806
241,-1.58305
242,-2.3959
243,-1.62597
244,-1.58428
245,-1.54382
246,-1.57608
247,-2.32746
248,-2.56028
249,-1.61669
250,-2.59101
251,-2.49704
252,-1.61392
253,-2.6915
254,-3.33814
255,-1.83603
256,-2.77547
257,-1.64437
258,-1.81197
259,-3.16272
260,-2.14552
261,-2.07506
262,-3.25284
263,-3.20163
264,-1.6441
265,-3.35051
266,-1.52575
267,-1.75806
268,-1.796
269,-1.59703
270,-1.72556
271,-1.64789
272,-1.58417
273,-1.57569
274,-1.69268
275,-1.59164
276,-1.56754
277,-1.69785
278,-1.59055
279,-1.58522
280,-1.42737
281,-1.57435
282,-1.57941
283,-1.40772
284,-1.57725
285,-1.58496
286,-1.96036
287,-1.60436
288,-1.58051
289,-1.75557
290,-1.59129
291,-1.58438
292,-2.07102
293,-1.60725
294,-1.45363
295,-2.64313
296,-3.4934
297,-1.55239
298,-2.22806
299,-1.61861
300,-1.62779
301,-1.41273
302,-1.5793
303,-1.60888
304,-2.09764
305,-1.5955
306,-1.39246
307,-1.42493
308,-1.57464
309,-1.58254
310,-1.44319
311,-1.57752
312,-1.57894
313,-2.10788
314,-1.60872
315,-1.57825
316,-2.25867
317,-3.47802
318,-1.67033
319,-2.26398
320,-3.47167
321,-1.65383
322,-1.58436
323,-2.17431
324,-3.46485
325,-1.66899
326,-2.10936
327,-1.6108
328,-1.58207
329,-2.21353
330,-2.90958
331,-1.64212
332,-3.12425
333,-1.64591
334,-1.58251
335,-2.21821
336,-1.59283
337,-1.58246
338,-3.29174
339,-1.58463
340,-1.4702
341,-2.40655
342,-2.47178
343,-1.59748
344,-2.75495
345,-2.34377
346,-1.60603
347,-2.29519
348,-2.36518
349,-1.93105
350,-1.99091
351,-2.22959
352,-1.92671
353,-1.88714
354,-1.59332
355,-2.29339
356,-2.27552
357,-2.14003
358,-2.28499
359,-2.19507
360,-2.44215
361,-1.69293
362,-1.64257
363,-1.58082
364,-1.48535
365,-1.41365
366,-1.57608
367,-2.02023
368,-1.93016
369,-2.04072
370,-1.64708
371,-1.95708
372,-1.90192
373,-1.5989
374,-1.42196
375,-1.57761
376,-1.58484
377,-1.42211
378,-1.57812
379,-1.68327
380,-1.94012
381,-3.40914
382,-1.48139
383,-1.5959
384,-3.09119
385,-1.65635
386,-1.76716
387,-3.40975
388,-1.52327
389,-1.82427
390,-1.6974
391,-1.39166
392,-1.57457
393,-1.40708
394,-1.9813
395,-1.78121
396,-2.48135
397,-1.6264
398,-1.64632
399,-2.31077
400,-1.77302
401,-1.9534
402,-2.71599
403,-1.61336
404,-1.88098
405,-2.2752
406,-1.60555
407,-1.87317
408,-1.94023
409,-1.58904
410,-1.63949
411,-1.63863
412,-1.58013
413,-1.66899
414,-3.09393
415,-1.64589
416,-1.75302
417,-1.61138
418,-1.58766
419,-1.85284
420,-2.40507
421,-1.61627
422,-1.91036
423,-3.15975
424,-1.65773
425,-1.35759
426,-1.57395
427,-1.58416
428,-1.94812
429,-2.89845
430,-1.65109
431,-1.42961
432,-1.57595
433,-1.58475
434,-1.44911
435,-1.57353
436,-3.40955
437,-1.66621
438,-1.47147
439,-1.40168
440,-1.57721
441,-1.44752
442,-1.42825
443,-1.57413
444,-1.58483
445,-1.5311
446,-1.58034
447,-1.58196
448,-1.41849
449,-1.57852
450,-1.64928
451,-2.36192
452,-1.59928
453,-1.6617
454,-2.97446
455,-1.63245
456,-1.40688
457,-1.3722
458,-1.57728
459,-1.58315
460,-2.38252
461,-1.62413
462,-1.63747
463,-2.45562
464,-1.61129
465,-1.40616
466,-1.59186
467,-1.58373
468,-1.87256
469,-2.87761
470,-1.63371
471,-1.39971
472,-1.61958
473,-1.58873
474,-1.57943
475,-1.41196
476,-1.5737
477,-1.45236
478,-1.65666
479,-1.59813
480,-1.58375
481,-1.95373
482,-1.59797
483,-1.58235
484,-1.51436
485,-1.58378
486,-1.58107
487,-1.60981
488,-1.58145
489,-1.58336
490,-1.79805
491,-1.59732
492,-1.44349
493,-2.60013
494,-3.38523
495,-1.66506
496,-2.30948
497,-1.62362
498,-1.45267
499,-2.79695
500,-1.62872
501,-1.58241
502,-3.29993
503,-2.06291
504,-3.456
505,-2.53597
506,-2.23568
507,-3.1611
508,-2.79661
509,-1.63526
510,-1.58283
511,-2.84325
512,-3.47806
513,-2.73104
514,-2.87178
515,-3.40426
516,-1.66026
517,-2.25735
518,-1.62149
519,-1.58259
520,-2.80888
521,-3.37214
522,-1.66581
523,-2.06773
524,-1.59746
525,-1.5824
526,-2.21292
527,-1.59271
528,-1.58411
529,-1.86086
530,-1.58562
531,-1.58341
532,-2.79373
533,-1.63022
534,-1.58071
535,-3.35257
536,-3.10413
537,-3.52271
538,-2.07319
539,-3.79766
540,-1.7234
541,-2.66816
542,-1.62507
543,-1.58539
544,-3.28723
545,-2.34083
546,-2.24648
547,-3.24148
548,-2.22891
549,-1.61406
550,-1.58313
551,-2.54505
552,-1.60117
553,-1.58198
554,-2.85297
555,-1.6489
556,-1.58702
557,-2.85435
558,-3.42593
559,-4.28957
560,-1.69453
561,-1.58208
562,-1.58152
563,-2.83516
564,-2.71893
565,-1.6722
566,-1.84786
567,-1.59258
568,-1.58618
569,-1.94177
570,-1.60046
571,-1.48177
572,-3.39616
573,-3.41505
