0,-1.98229
1,-1.98229
2,-1.98229
3,-1.98229
4,-1.98229
5,-1.70184
6,-1.50747
7,-1.52118
8,-1.50214
9,-1.69859
10,-1.37409
11,-1.81285
12,-3.04955
13,-1.62007
14,-2.94676
15,-1.97782
16,-2.9474
17,-1.37051
18,-1.28823
19,-1.38778
20,-1.30676
21,-1.41173
22,-1.63425
23,-1.53304
24,-1.35465
25,-1.3487
26,-1.40312
27,-1.3227
28,-1.62613
29,-3.75236
30,-1.60872
31,-1.56424
32,-3.75908
33,-3.71913
34,-2.20729
35,-3.81999
36,-1.6032
37,-1.79695
38,-4.0157
39,-3.75701
40,-2.35923
41,-4.19544
42,-2.06501
43,-1.60636
44,-1.52856
45,-3.10673
46,-4.14958
47,-1.71513
48,-1.82793
49,-3.93839
50,-1.53879
51,-1.84804
52,-3.92213
53,-3.2464
54,-4.17992
55,-1.4795
56,-3.2769
57,-4.0833
58,-3.63679
59,-3.80608
60,-2.9027
61,-4.32512
62,-4.15138
63,-1.55884
64,-1.64559
65,-4.06371
66,-2.28684
67,-4.04925
68,-2.62402
69,-2.2479
70,-3.06035
71,-2.57536
72,-2.57979
73,-3.79388
74,-3.60787
75,-3.29421
76,-3.96065
77,-4.11065
78,-2.47224
79,-3.08046
80,-1.49444
81,-4.01254
82,-1.95177
83,-1.53741
84,-1.44387
85,-3.44608
86,-2.71471
87,-3.81876
88,-4.08536
89,-1.56629
90,-2.22882
91,-3.0783
92,-3.54725
93,-2.49693
94,-2.95037
95,-3.48166
96,-1.45944
97,-2.52799
98,-1.60582
99,-4.12672
100,-3.9304
101,-3.19392
102,-2.64267
103,-4.19393
104,-3.07792
105,-3.36431
106,-2.37868
107,-2.90838
108,-2.60942
109,-3.33781
110,-1.52039
111,-2.60546
112,-3.80767
113,-1.47924
114,-3.64417
115,-3.08266
116,-3.40716
117,-3.21384
118,-1.42241
119,-1.67362
120,-3.80737
121,-1.56986
122,-2.35594
123,-3.71359
124,-3.03864
125,-3.90476
126,-2.45514
127,-2.85054
128,-1.77044
129,-1.46289
130,-3.58595
131,-3.73369
132,-1.66076
133,-1.76941
134,-3.76417
135,-2.37092
136,-3.0441
137,-3.33156
138,-4.0812
139,-1.84948
140,-3.2033
141,-3.0883
142,-3.78652
143,-1.45868
144,-1.58977
145,-1.38434
146,-2.30071
147,-3.13269
148,-3.25746
149,-3.7983
150,-3.22176
151,-4.05268
152,-3.02965
153,-3.27497
154,-4.12208
155,-3.77477
156,-3.36308
157,-3.6933
158,-4.04527
159,-3.71964
160,-4.17024
161,-2.48849
162,-2.99597
163,-3.06814
164,-1.54815
