0,-155.251
1,-236.798
2,-197.352
3,-211.841
4,-154.256
5,-197.19
6,-237.6
7,-212.743
8,-204.373
9,-235.487
10,-211.335
11,-198.506
12,-198.269
13,-258.767
14,-201.928
15,-255.69
16,-209.275
17,-259.834
18,-207.686
19,-199.733
20,-198.62
21,-170.297
22,-162.651
23,-197.938
24,-226.447
25,-202.572
26,-161.03
27,-187.924
28,-196.417
29,-198.537
30,-216.93
31,-207.301
32,-168.559
33,-203.539
34,-204.362
35,-198.901
36,-154.446
37,-197.858
38,-240.766
39,-203.519
40,-211.162
41,-220.649
42,-200.432
43,-205.212
44,-197.354
45,-228.583
46,-202.487
47,-204.626
48,-206.053
49,-259.543
50,-203.068
51,-161.402
52,-193.571
53,-239.017
54,-160.649
55,-200.174
56,-229.524
57,-253.616
58,-204.914
59,-161.969
60,-196.873
61,-251.025
62,-204.449
63,-204.421
64,-206.528
65,-263.356
66,-209.185
67,-166.353
68,-201.53
69,-257.478
70,-216.488
71,-162.309
72,-202.536
73,-243.77
74,-207.94
75,-198.346
