0,-1.28561
1,-0.922106
2,-1.00356
3,-1.39332
4,-1.20604
5,-0.96621
6,-1.10787
7,-1.13198
8,-1.23493
9,-1.11039
10,-1.68141
11,-1.47547
12,-1.20261
13,-1.27106
14,-1.33975
15,-0.972408
16,-0.874795
17,-1.03849
18,-1.33268
19,-1.25463
20,-1.44119
21,-1.10802
22,-0.960671
23,-0.821844
24,-1.10701
25,-1.87117
26,-1.75846
27,-1.06138
28,-1.2183
29,-1.90319
30,-1.28556
31,-1.04386
32,-0.969578
33,-1.51031
34,-1.02118
35,-1.8201
36,-1.04012
37,-0.902255
38,-2.0728
39,-1.17835
40,-1.80052
41,-1.45732
42,-0.98434
43,-1.70746
44,-1.41531
45,-1.12837
46,-1.66832
47,-1.18072
48,-2.32556
49,-1.70599
50,-1.89658
51,-3.25039
52,-2.0759
53,-1.54018
54,-1.13695
55,-3.19393
56,-2.67183
